id name hot_id hot_name neighbourhood_group neighbourhood latitude longitude room_type 294 minimum_night number_of_review lat_review review_per_month calculated_hot_liting_count availability_365
4093591,1 Room & 1 Bath,11090576,Michael,Brooklyn,Buhwick,40.69216,-73.90859,Private room,25,1,8,2015-01-15,0.14,1,0
9990448,Luggage/Shower Depot!!!/US Open/LGA/JFK,21216008,Joe,Queen,Jackon Height,40.75024,-73.87849,Shared room,26,1,15,2019-06-22,0.68,4,365
5352301,Houing for SGU/AUA/SABA/ROSS tudent,27741331,Lyn,Brooklyn,Eat Flatbuh,40.65777,-73.92263,Private room,27,30,9,2019-03-23,0.18,2,345
8402207,BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,44260966,Alicia,Bronx,Soundview,40.82939,-73.86514,Private room,28,2,98,2019-06-21,2.12,3,108
1767037,Small Cozy Room Wifi & AC near JFK,9284163,Antonio,Queen,Woodhaven,40.68968,-73.85219,Private room,29,2,386,2019-06-19,5.53,3,50
278145,Large Room in a Huge NY apartment.,1452026,Heidi,Queen,Atoria,40.77117,-73.91905,Private room,30,5,3,2017-06-20,0.03,1,0
1652236,Amazing Spaciou Room,3562322,Lord Daniel,Brooklyn,Bedford-Stuyveant,40.68708,-73.95126,Private room,31,6,41,2019-07-03,0.58,3,55
1886978,Sunny & Budget Friendly,9522524,Nancy,Brooklyn,Canarie,40.64674,-73.89501,Private room,32,5,85,2019-06-16,1.25,5,155
165824,Lady only Curtain-divided room,733894,Lucy,Queen,Sunnyide,40.74,-73.91901,Private room,33,44,31,2019-05-01,0.32,3,161
270315,Bed-tuy Royal Room,1398639,Juliet,Brooklyn,Bedford-Stuyveant,40.68812,-73.93254,Private room,34,10,16,2019-03-27,0.19,3,216
297611,Inexpenive apartment in exchange for cat-care,997124,Alion,Brooklyn,Fort Greene,40.69309,-73.97074,Private room,35,3,1,2018-05-13,0.07,1,0
62452,A SpeciaL!! Private Room in NY,303939,Liette,Staten Iland,Tompkinville,40.63536,-74.08537,Private room,36,2,193,2019-06-25,1.85,6,360
62461,B NYC Staten Alternative...,303939,Liette,Staten Iland,Tompkinville,40.63627,-74.08543,Private room,37,2,147,2019-06-10,1.44,6,0
773041,Nice beautiful room In the Bronx,3684360,Enrique,Bronx,Allerton,40.85914,-73.86979,Private room,38,1,187,2019-06-23,2.34,4,241
63546,Large and Cozy Private Bedroom,308652,Antonín,Brooklyn,Kenington,40.64106,-73.97426,Private room,39,1,45,2019-05-16,0.46,2,365
12048,LowerEatSide apt hare hortterm 1,7549,Ben,Manhattan,Lower Eat Side,40.71401,-73.98917,Shared room,40,1,214,2019-07-05,1.81,4,188
1221517,Private Room (Cozy & Clean) Manhattan NYC,2559004,Sergio,Manhattan,Eat Harlem,40.8035,-73.94041,Private room,41,30,4,2018-07-01,0.09,5,217
152520,Female Only Clean15min to Manhattan,733894,Lucy,Queen,Sunnyide,40.7385,-73.91806,Private room,42,40,53,2018-11-16,0.55,3,236
195233,Hopitality on Propect Pk-12 yr Hoting Legally!,949221,Denni,Brooklyn,Propect-Leffert Garden,40.65513,-73.95641,Private room,43,1,401,2019-07-04,6.62,2,43
34760,Sunny Room in Old Hitorical Brooklyn Townhoue,149929,Obed,Brooklyn,Fort Greene,40.69101,-73.97312,Private room,44,8,27,2019-06-29,1.05,5,280
54626,Cozy bedroom by Yankee Stadium,190409,Waundell,Bronx,Highbridge,40.83075,-73.93058,Private room,45,1,138,2019-06-30,1.45,3,323
163836,Greenpoint Loft / Le Chez Andrea,32169,Andrea,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,2019-06-08,0.89,3,350
285716,Great paciou room by the L train!,1487126,Anamaria,Brooklyn,Buhwick,40.69657,-73.9129,Private room,47,15,5,2013-09-11,0.06,1,0
257568,Zen Den (Airport Pickup: JFK & LGA),1123923,Adolfo,Brooklyn,Cypre Hill,40.67855,-73.8896,Private room,48,90,53,2017-08-12,0.57,2,1
15338,Room in Greenpoint Loft w/ Roof,32169,Andrea,Brooklyn,Greenpoint,40.72401,-73.93788,Private room,49,4,138,2019-06-04,1.19,3,320
9668,front room/double bed,32294,Sameer Or Trip,Manhattan,Harlem,40.82245,-73.95104,Private room,50,3,242,2019-06-01,2.04,3,355
17092,Cool Room in Hell' Kitchen,66243,Enzo,Manhattan,Hell' Kitchen,40.76342,-73.98865,Private room,51,7,23,2019-06-01,0.43,1,88
9704,Spaciou 1 bedroom in luxe building,32045,Teri,Manhattan,Harlem,40.81305,-73.95466,Private room,52,2,88,2019-06-14,1.42,1,255
940116,Bright Room in Hitoric Browntone,1650330,Chandle,Brooklyn,Sunet Park,40.64942,-74.00749,Private room,53,5,39,2019-04-28,0.52,2,282
577324,Stylih 1BR Apartment Quick to Midtown and LGA!,2839267,Dutin,Queen,Ditmar Steinway,40.76961,-73.90451,Entire home/apt,54,45,198,2019-06-15,2.33,1,80
9782,Loft in Williamburg Area w/ Roof,32169,Andrea,Brooklyn,Greenpoint,40.72219,-73.93762,Private room,55,4,197,2019-06-15,1.65,3,284
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 month min.,1423613,Arthur,Manhattan,Wahington Height,40.85774,-73.92901,Entire home/apt,56,122,20,2018-01-02,0.41,1,216
818337,Newly Reno Room with Private Bath^,4241953,Celete,Queen,Fluhing,40.75979,-73.81016,Private room,57,2,17,2019-06-22,0.21,4,308
258740,Spaciou room in beautiful apt! ,1360043,Adrienne,Manhattan,Harlem,40.81872,-73.94567,Private room,58,1,143,2018-06-30,2.83,1,0
63299,BROOKLYN > Guet Room w/ Queen Bed in Williamburg,308875,Scott,Brooklyn,Williamburg,40.70763,-73.95177,Private room,59,2,181,2019-06-23,1.77,2,15
5121,BliArtSpace!,7356,Garon,Brooklyn,Bedford-Stuyveant,40.68688,-73.95596,Private room,60,45,49,2017-10-05,0.40,1,0
645693,☆☆New Dicount☆☆ Beautiful Room / Next to Subway,3233986,Daniel,Queen,Atoria,40.75703,-73.91666,Private room,61,4,107,2019-06-22,1.29,2,335
689329,Cozy 15 min Manhattan& 10 Min LGA,2446219,Biren,Queen,Eat Elmhurt,40.75772,-73.8953,Private room,62,1,296,2019-06-29,3.92,2,234
804388,Cute Studio Apt in a Manion (1882),4233879,Karen,Brooklyn,Clinton Hill,40.68631,-73.96802,Entire home/apt,63,5,5,2015-11-14,0.06,1,0
56859,City Room - Private & Comfy Bedroom,256161,Wayne,Manhattan,Harlem,40.81219,-73.94499,Private room,64,1,192,2019-06-03,1.84,5,245
20724,Sunny room+Pvte office in huge loft,961342,Augutin,Brooklyn,Buhwick,40.70032,-73.9383,Private room,65,4,24,2019-05-26,0.28,1,317
730480,Private Bedroom in Sunny Brooklyn Apartment,3798686,Jonathan,Brooklyn,Sunet Park,40.65989,-73.99536,Private room,66,3,51,2019-05-30,0.64,1,329
202273,Cozy and paciou - rare for NYC!,918087,Ketrel,Brooklyn,Bedford-Stuyveant,40.68812,-73.94934,Private room,67,4,72,2016-12-26,0.76,3,0
12192,ENJOY Downtown NYC!,46978,Edward,Manhattan,Eat Village,40.7229,-73.98199,Private room,68,2,245,2019-06-21,2.08,2,96
15220,Bet Location in NYC! TIMES SQUARE!,59734,Luiz,Manhattan,Hell' Kitchen,40.75531,-73.99293,Private room,69,2,289,2019-06-09,2.49,2,294
10452,Large B&B Style room,35935,Angela,Brooklyn,Bedford-Stuyveant,40.6831,-73.95473,Private room,70,1,74,2019-05-12,0.66,2,269
55498,Modern comfort in art infued landmark Browntone,262138,Tami,Brooklyn,Bedford-Stuyveant,40.6829,-73.93549,Private room,71,2,23,2019-07-01,0.22,1,91
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyveant,40.68101,-73.94081,Entire home/apt,72,31,88,2019-06-16,0.91,1,164
263776,City Skyline View from every room!,1384111,Joanne,Queen,Sunnyide,40.74558,-73.92324,Private room,73,2,95,2019-01-02,1.02,2,0
387324,Cozy Room in Sunny Apartment (Long/Short Term),1828506,Yogi,Manhattan,Kip Bay,40.74238,-73.98122,Private room,74,240,15,2018-09-04,0.17,1,90
28321,Large 1  BR in a 3 BR Brooklyn apt. next to Q Trn.,65091,Kay,Brooklyn,Propect-Leffert Garden,40.65593,-73.96053,Private room,75,2,9,2018-10-05,0.08,1,324
31994,Room with En Suite Bathroom & Deck,137814,Waldemar,Brooklyn,Clinton Hill,40.6873,-73.9634,Private room,76,2,426,2019-06-24,3.89,3,275
31902,Sanctuary in Eat Flatbuh,137292,Sunder,Brooklyn,Flatland,40.63188,-73.93248,Private room,77,2,2,2019-01-01,0.02,1,178
699348,Peaceful double room in Brooklyn Browntone,279845,Chantille & Linda,Brooklyn,Propect Height,40.67793,-73.96577,Private room,78,4,190,2019-01-04,2.30,2,188
5178,Large Furnihed Room Near B'way ,8967,Shunichi,Manhattan,Hell' Kitchen,40.76489,-73.98493,Private room,79,2,430,2019-06-24,3.47,1,220
5022,Entire Apt: Spaciou Studio/Loft by central park,7192,Laura,Manhattan,Eat Harlem,40.79851,-73.94399,Entire home/apt,80,10,9,2018-11-19,0.10,1,0
253623,Chez Carine - Privacy in Manhattan,1332108,Cici,Manhattan,Harlem,40.81512,-73.94692,Private room,81,2,72,2018-11-26,0.77,1,0
472546,Cozy place,1600988,Sweet Home,Brooklyn,Buhwick,40.6933,-73.90823,Entire home/apt,82,15,5,2019-01-04,0.06,1,311
51485,Lower Eat Side $57~/night,236655,Erina,Manhattan,Lower Eat Side,40.72319,-73.99201,Private room,83,1,285,2019-06-22,2.69,1,7
692567,Buhwick Creative Den of Bli,3541525,Linday,Brooklyn,Buhwick,40.70234,-73.91849,Private room,84,2,138,2019-07-02,1.69,1,225
5441,Central Manhattan/near Broadway,7989,Kate,Manhattan,Hell' Kitchen,40.76076,-73.98867,Private room,85,2,188,2019-06-23,1.50,1,39
311343,COMFORTABLE ROOM,1601664,Junior,Manhattan,Eat Harlem,40.79107,-73.94381,Private room,86,3,216,2019-05-14,2.44,1,250
652648,GRAMERCY PARK~FURNISHED E.20' ST P,1475015,Mike,Manhattan,Kip Bay,40.74189,-73.97833,Entire home/apt,87,30,3,2018-08-15,0.05,52,363
159749,Purple Room for 2/3 in browntone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyveant,40.67963,-73.93908,Private room,88,1,64,2019-07-01,0.68,3,238
3831,Cozy Entire Floor of Browntone,4869,LiaRoxanne,Brooklyn,Clinton Hill,40.68514,-73.95976,Entire home/apt,89,1,270,2019-07-05,4.64,1,194
28396,Modern Apt with Spectacular View,6197784,Jo,Brooklyn,Williamburg,40.71923,-73.96468,Private room,90,1,9,2011-09-18,0.08,1,245
173151,paciou tudio,826459,Jane,Brooklyn,Greenpoint,40.72901,-73.95812,Private room,91,3,241,2019-06-24,2.49,1,287
60666,City Room - Private Luxury Suite,256161,Wayne,Manhattan,Harlem,40.8118,-73.94434,Private room,92,1,189,2019-06-11,1.82,5,253
271083,Sleep & Wake near Botanical Garden,1217923,Kevin,Brooklyn,Propect-Leffert Garden,40.65772,-73.96131,Entire home/apt,93,4,115,2019-06-12,1.25,1,312
19319,Private room Great Deal at Lower Eat Side,44263,Ana,Manhattan,Lower Eat Side,40.7114,-73.98794,Private room,94,30,94,2019-04-08,0.84,1,188
18590,Fort Greene Retreat on the Park,71512,Blaie,Brooklyn,Fort Greene,40.6932,-73.97267,Private room,95,3,143,2019-06-16,1.28,1,132
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,Eat Village,40.72217,-73.98419,Private room,96,1,34,2016-01-05,0.58,1,0
132516,Foret Hill Apt minute to midtown Manhattan,85330,Jean,Queen,Foret Hill,40.70925,-73.85262,Entire home/apt,97,3,28,2019-07-01,1.21,3,209
21794,COZY QUIET room 4 DOOGLERS!,83257,Olan,Manhattan,Chelea,40.74008,-74.00271,Private room,98,30,30,2019-05-01,0.27,2,364
7726,Hip Hitoric Browntone Apartment with Backyard,20950,Adam And Charity,Brooklyn,Crown Height,40.67592,-73.94694,Entire home/apt,99,3,53,2019-06-22,4.44,1,21
20913,Charming 1 bed GR8 WBurg LOCATION!,79402,Chritiana,Brooklyn,Williamburg,40.70984,-73.95775,Entire home/apt,100,5,168,2018-07-22,1.57,1,0
261344,Inpired in Hitoric Downtown NYC!,568103,Liah,Manhattan,Financial Ditrict,40.70523,-74.01345,Private room,101,7,51,2019-06-02,0.55,1,307
491123,Cozy Love Net Propect Height,2427868,Ada,Brooklyn,Propect Height,40.67369,-73.96589,Private room,102,2,121,2019-06-17,1.60,1,361
1199863,1 room available for rent in 3 bedroom.,6554341,Beca,Brooklyn,Crown Height,40.67463,-73.91811,Private room,103,8,5,2018-08-25,0.21,1,2
393016,Your Time Square Sanctuary,1303029,Kritina,Manhattan,Hell' Kitchen,40.76013,-73.99007,Private room,104,2,133,2019-05-05,1.51,1,147
17747,BLUE TRIM GUEST HOUSE,68599,George,Brooklyn,Clinton Hill,40.68346,-73.96374,Private room,105,2,105,2019-06-26,0.92,1,304
327778,NYC Summer Dicount  1 BR Gramercy Apt,1675255,Jill,Manhattan,Kip Bay,40.74016,-73.97665,Entire home/apt,106,3,12,2019-06-30,0.14,1,271
180507,Ultra Modern NYC Garden Apartment,864735,Jaon,Queen,Atoria,40.75744,-73.92163,Entire home/apt,107,30,21,2018-12-01,0.22,8,200
669831,Central Park Sunny Bedroom,3392287,Roxanne,Manhattan,Eat Harlem,40.79591,-73.94801,Private room,108,3,161,2019-06-15,1.98,2,24
68099,Cozy room in Upper Wet Side,323517,Deda,Manhattan,Upper Wet Side,40.80082,-73.9652,Private room,109,1,104,2019-06-25,1.05,2,364
8110,CBG Help Haiti Rm #2,22486,Liel,Brooklyn,Park Slope,40.68001,-73.97865,Private room,110,2,71,2019-07-02,0.61,6,304
1380326,Poitive Cozy Room!,7475363,Lola,Manhattan,Upper Eat Side,40.76723,-73.9551,Private room,111,2,77,2019-06-17,1.10,2,259
1283453,Adorable Williamburg room!,4365496,Sarah,Brooklyn,Williamburg,40.70794,-73.96077,Private room,112,2,9,2018-01-02,0.37,2,0
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,Eat Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,2015-11-25,0.27,3,253
9459037,Gorgeou tudio,33368633,John,Queen,Foret Hill,40.72484,-73.84505,Entire home/apt,114,4,74,2019-06-27,1.69,2,350
13050,bright and tylih duplex,50846,Jennifer,Brooklyn,Bedford-Stuyveant,40.68554,-73.9409,Entire home/apt,115,3,11,2017-01-01,0.10,1,0
221097,Large Artit Floorthru- Greenpoint,1146744,Deborah,Brooklyn,Greenpoint,40.72595,-73.95298,Entire home/apt,116,29,22,2019-03-15,0.23,1,335
1175400,LARGE light filled loft/apt! PRIME Williamburg.✨,5536387,Heather And John,Brooklyn,Williamburg,40.71374,-73.94642,Private room,117,2,43,2019-05-28,0.59,1,88
931642,Murray Hill Garden Apt. MANHATTAN,4976872,Min,Manhattan,Murray Hill,40.74848,-73.97884,Private room,118,30,116,2019-06-23,1.93,1,228
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,1311870,Chrity,Manhattan,Chinatown,40.71582,-73.99902,Entire home/apt,119,1,49,2014-12-03,0.58,1,0
6090,Wet Village Net - Superhot,11975,Alina,Manhattan,Wet Village,40.7353,-74.00525,Entire home/apt,120,90,27,2018-10-31,0.22,1,0
54544,City Room - Private Penthoue Apt.,256161,Wayne,Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,2019-06-22,1.00,5,247
67397,SoHa comfort-by NW Central Park!,332189,Elie,Manhattan,Morningide Height,40.80393,-73.95838,Private room,122,3,93,2019-06-22,0.93,1,246
51572,Prime Location in Manhattan,237329,Lee,Manhattan,Chelea,40.74859,-73.99671,Private room,123,1,375,2019-06-18,3.52,1,328
67288,Central Park 1BR unny condo,101597,Per,Manhattan,Eat Harlem,40.79603,-73.94903,Entire home/apt,124,28,22,2019-06-15,0.26,1,103
22911,The Stuydio Modern and Light Filled,87773,Shelly,Brooklyn,Bedford-Stuyveant,40.68413,-73.92357,Entire home/apt,125,7,139,2018-10-28,1.23,2,311
3101140,Large Sunny Room with Huge patio in Wburg,9229108,Etan,Brooklyn,Greenpoint,40.72126,-73.93961,Private room,126,2,15,2019-05-11,0.80,2,105
276216,Night in White Satin in the Slope,1440691,Dena,Brooklyn,Sunet Park,40.65992,-73.99042,Entire home/apt,127,180,1,2016-09-01,0.03,1,365
799319,Peaceful Garden Sanctuary bet part of Brooklyn!,838848,Sarah,Brooklyn,Fort Greene,40.69075,-73.97192,Entire home/apt,128,5,154,2019-05-13,1.93,1,301
65562,CHARMING EAST VILLAGE 2 (or 1) BR,320450,Mary D,Manhattan,Eat Village,40.72956,-73.98158,Entire home/apt,129,7,5,2019-01-03,0.15,1,231
8024,CBG CtyBGd HelpHaiti rm#1:1-4,22486,Liel,Brooklyn,Park Slope,40.68069,-73.97706,Private room,130,2,130,2019-07-01,1.09,6,347
20734,Spaciou Propect Height Apartment,78460,Sean & Lynette,Brooklyn,Propect Height,40.68233,-73.97261,Entire home/apt,131,4,166,2019-06-27,3.40,1,207
135706,The Ground Studio - Wet Side,665013,Jeff,Manhattan,Chelea,40.74488,-74.001,Entire home/apt,132,4,10,2017-01-01,0.10,1,0
573795,Spaciou Stylih  2 Bedroom Suite,38513,Nkoi,Brooklyn,Eat Flatbuh,40.65204,-73.94938,Entire home/apt,133,4,104,2019-06-06,1.32,1,338
684991,Terrific NY Studio in Midtown Eat,3491890,George Steven,Manhattan,Murray Hill,40.74851,-73.97796,Entire home/apt,134,30,9,2018-11-04,0.11,6,313
5295,Beautiful 1br on Upper Wet Side,7702,Lena,Manhattan,Upper Wet Side,40.80316,-73.96545,Entire home/apt,135,5,53,2019-06-22,0.43,1,6
1566326,Studio in South Williamburg,7776144,Bertte,Brooklyn,Williamburg,40.71171,-73.96101,Entire home/apt,136,30,50,2018-07-08,0.72,1,0
1989731,1br Near Everything in Eat Village,1674102,Heidi,Manhattan,Eat Village,40.72886,-73.98036,Entire home/apt,137,7,6,2016-03-25,0.11,1,0
1080816,Cozy apartment in Greenpoint,5944756,Haan,Brooklyn,Greenpoint,40.72428,-73.94472,Entire home/apt,138,14,6,2018-10-06,0.10,1,356
84659,Large Studio--Heart of Eat Village,462776,Kyle,Manhattan,Eat Village,40.72843,-73.98895,Entire home/apt,139,1,388,2019-06-26,3.88,1,142
6848,Only 2 top to Manhattan tudio,15991,Allen & Irina,Brooklyn,Williamburg,40.70837,-73.95352,Entire home/apt,140,2,148,2019-06-29,1.20,1,46
138216,Sunny and Spaciou Deigner' Home,674970,Michael,Brooklyn,Greenpoint,40.72212,-73.94254,Entire home/apt,141,5,8,2018-07-08,0.21,1,9
452541,Brooklyn Apartment Windor Terrace,2248545,Helen,Brooklyn,Windor Terrace,40.66034,-73.9829,Entire home/apt,142,3,120,2019-07-01,1.40,1,222
1780748,Sunny 1 bedroom In The Heart of NYC,9293512,Pk,Manhattan,Murray Hill,40.74881,-73.97234,Private room,143,2,37,2018-12-08,0.53,1,364
14314,Greenpoint Place...Ha It All! ,56246,Jeanne,Brooklyn,Greenpoint,40.73506,-73.95392,Entire home/apt,144,2,328,2019-06-29,2.82,1,234
18764,Cozy 2 BR in Williamburg ,72014,Lulú,Brooklyn,Williamburg,40.71154,-73.96112,Private room,145,3,61,2019-04-22,0.54,4,238
220946,Newly Reno’d Chic Quiet Exec 1BR,1144415,Lia,Manhattan,Eat Village,40.72229,-73.97901,Entire home/apt,146,3,142,2019-06-16,1.50,1,166
266351,SUNNY 1 Bedroom APT in Fort Greene - BROOKLYN,1396546,Elena,Brooklyn,Fort Greene,40.68737,-73.97125,Entire home/apt,147,15,5,2018-07-12,0.12,1,189
628227,Ti me Square Stylih 1 Bedroom,3120156,Sag,Manhattan,Hell' Kitchen,40.7592,-73.99133,Entire home/apt,148,4,57,2019-05-24,0.69,1,0
2539,Clean & quiet apt home by the park,2787,John,Brooklyn,Kenington,40.64749,-73.97237,Private room,149,1,9,2018-10-19,0.21,6,365
5238,Cute & Cozy Lower Eat Side 1 bdrm,7549,Ben,Manhattan,Chinatown,40.71344,-73.99037,Entire home/apt,150,1,160,2019-06-09,1.33,4,188
14287,Cozy 1BD on Central Park Wet in New York City,56094,Joya,Manhattan,Upper Wet Side,40.78635,-73.97008,Entire home/apt,151,2,73,2019-07-07,0.63,1,302
1156499,MODERN/ SUBWAY/TERRACE/LOFT/ LARGE MASTER BEDROOM,5644215,LiVi,Brooklyn,Greenpoint,40.72897,-73.95132,Private room,152,5,13,2019-01-02,0.17,1,241
262343,Cozy & Clean Lower Eat Side Apt.,1376385,Lauren,Manhattan,Lower Eat Side,40.72087,-73.99022,Entire home/apt,153,31,59,2019-06-06,0.63,1,27
246938,Scandinavian-apt for up to 5. LES,936630,Jen,Manhattan,Lower Eat Side,40.71876,-73.98851,Entire home/apt,154,1,238,2019-06-23,2.59,1,246
57874,The Browntone-Luxury 1 Bd Apt/NYC,276291,Simon,Manhattan,Harlem,40.80931,-73.94343,Entire home/apt,155,3,222,2019-06-26,2.10,2,232
35526,Sun Filled Claic Wet Village Apt,120291,Karen,Manhattan,Wet Village,40.73474,-74.00101,Private room,156,4,79,2019-06-22,0.74,1,307
919990,2 Bedroom Apt in Caroll Garden,4629954,Sarah,Brooklyn,Carroll Garden,40.67573,-73.99878,Entire home/apt,157,6,1,2017-01-03,0.03,1,24
801281,Cozy Modern LES Apt-Prime Location,1010338,Stefan,Manhattan,Lower Eat Side,40.71956,-73.98574,Entire home/apt,158,5,39,2019-01-04,0.55,1,0
326832,Cozy Upper Eat Side Studio,668564,Nitzan,Manhattan,Upper Eat Side,40.77471,-73.95574,Entire home/apt,159,2,32,2019-06-23,0.47,1,7
32969,Light filled Williamburg Apartment,142833,Katherine,Brooklyn,Williamburg,40.71596,-73.93938,Entire home/apt,160,3,11,2019-07-02,0.11,1,188
1820858,Large Comfortable Studio in Chelea,3609524,Nayef,Manhattan,Chelea,40.74386,-73.99541,Entire home/apt,161,2,8,2016-07-29,0.18,1,0
2011212,Wet Village Charm and Quiet!,7683195,Brenton,Manhattan,SoHo,40.72778,-74.0086,Entire home/apt,162,2,18,2019-06-22,0.26,1,247
4503472,Park Slope Home away from Home,23353897,Barbara,Brooklyn,Park Slope,40.66763,-73.98156,Entire home/apt,163,4,58,2019-05-29,1.38,1,132
6967305,Propect Height garden apartment,36531150,Stephanie,Brooklyn,Propect Height,40.67886,-73.96802,Entire home/apt,164,1,2,2015-08-16,0.04,1,0
42729,Houe On Henry (2nd FLR Suite),11481,Annette,Brooklyn,Carroll Garden,40.6783,-74.00135,Entire home/apt,165,2,150,2019-06-18,1.40,3,342
851772,CHIC 1 BEDROOM IN MANHATTAN (UES),4445677,Ari,Manhattan,Upper Eat Side,40.7704,-73.95024,Entire home/apt,166,1,15,2014-09-06,0.19,1,188
266155,One bed uite with private garden,1385157,Brian,Manhattan,Upper Wet Side,40.78304,-73.97447,Entire home/apt,167,30,16,2019-03-31,0.17,5,252
725509,3 BR Apartment in Heart of Brooklyn,3752523,Ari,Brooklyn,Crown Height,40.66983,-73.94322,Entire home/apt,168,2,158,2019-06-16,1.93,2,253
74240,French Garden cottage off Bedford,389924,Patty,Brooklyn,Williamburg,40.71903,-73.9597,Entire home/apt,169,1,68,2019-06-07,0.67,2,215
27644,Sugar Hill Ret Stop ,119510,Emma,Manhattan,Harlem,40.82754,-73.94919,Entire home/apt,170,2,195,2019-07-01,2.03,1,318
739239,Luxury Furnihed 1 BR Apartment Near Central Park,15145088,Izi,Manhattan,Upper Wet Side,40.78674,-73.97243,Entire home/apt,171,30,4,2018-08-02,0.06,8,346
219482,A Cozy Brooklyn Hideaway,759583,Pepe,Brooklyn,Clinton Hill,40.68275,-73.96148,Entire home/apt,172,4,8,2017-10-14,0.09,2,189
802677,Large & Elegant Pre-War One Bedroom,4224513,Adam,Manhattan,Upper Wet Side,40.78592,-73.97775,Entire home/apt,173,4,16,2018-11-10,0.20,1,0
1937226,Aweome Harlem Houe 3 bdr 2 floor,8826175,Grover,Manhattan,Harlem,40.80874,-73.94756,Entire home/apt,174,3,177,2019-06-11,2.62,3,165
23135,Houe On Henry (3rd FLR Suite),11481,Annette,Brooklyn,Carroll Garden,40.67967,-74.00154,Entire home/apt,175,2,233,2019-06-24,2.09,3,342
856440,YOUR OWN PLACE WITH VIEWS OF CENTRAL PARK,627898,Peter,Manhattan,Hell' Kitchen,40.76616,-73.98411,Entire home/apt,176,7,33,2019-05-02,0.42,1,0
2080861,Spaciou 3BD/2BA - Parking Included,10630723,Nancy,Brooklyn,Bedford-Stuyveant,40.69142,-73.93481,Entire home/apt,177,3,209,2019-06-26,3.11,2,237
350168,Artit 2BR in Park Slope w/backyard,1774431,Kate,Brooklyn,Park Slope,40.67725,-73.9821,Entire home/apt,178,30,8,2018-01-02,0.10,1,280
77765,Superior @ Box Houe,417504,The Box Houe Hotel,Brooklyn,Greenpoint,40.73749,-73.95292,Private room,179,3,36,2019-07-01,0.36,28,79
9657,Modern 1 BR / NYC / EAST VILLAGE,21904,Dana,Manhattan,Eat Village,40.7292,-73.98542,Entire home/apt,180,14,29,2019-04-19,0.24,1,67
1266411,Cozy Browntone Living in Brooklyn,6893861,Phillip + Zack,Brooklyn,Bedford-Stuyveant,40.68445,-73.93785,Entire home/apt,181,3,153,2019-06-16,3.17,1,174
